id	name	pvalue	logFC
XLOC_011815	-	0.090097253	0.61097969
XLOC_011816	Zfp36l1	0.780567194	-0.125061065
XLOC_011817	2310015A10Rik	0.013151995	0.279016654
XLOC_011818	Actn1	0.036403219	-0.719656676
XLOC_011819	-	0.831341886	0.228793861
XLOC_011820	-	0.071981458	-1.406786754
XLOC_011821	Dcaf5	0.627296564	-0.045644256
XLOC_011823	Exd2	0.338552408	-0.193737948
XLOC_011824	-	0.365673374	-0.432334815
XLOC_011825	-	0.210420132	-0.709483991
XLOC_011826	Gm26777	0.780365344	-0.017872312
XLOC_011828	Erh	0.359797464	-0.346039669
XLOC_011830	Ccdc177	0.027152814	-1.353510093
XLOC_011832	Gm26545,Susd6	5.78e-05	-1.155105225
XLOC_011833	-	0.003876042	-1.838712131
XLOC_011834	-	0.012182302	-1.50375935
XLOC_011837	Slc10a1,Srsf5	0.014126654	-0.52895507
XLOC_011839	Cox16,Gm20498,Synj2bp	0.221363234	-0.339004574
XLOC_011845	Med6	0.391002219	0.212750848
XLOC_011847	Map3k9	0.618389998	-0.011704499
XLOC_011848	Pcnx	0.655659963	0.273870098
XLOC_011849	-	0.434931207	0.474987693
XLOC_011850	-	0.391002219	0.277749479
XLOC_011851	Sipa1l1	0.000102807	-1.203679659
XLOC_011860	Dcaf4	0.902049977	0.021713737
XLOC_011861	Zfyve1	0.381492645	-0.211443967
XLOC_011862	Gm29361,Rbm25	0.058701617	0.325998884
XLOC_011863	-	0.075363148	-0.850234148
XLOC_011864	-	0.063018312	-0.775908671
XLOC_011865	Numb	0.238607847	-0.466779077
XLOC_011866	-	0.251967997	0.610446564
XLOC_011867	Gm26571,Heatr4	0.06032209	1.124980899
XLOC_011868	Acot2	0.007639561	-1.170079089
XLOC_011869	4732463B04Rik,Acot6	0.165893695	0.392650384
XLOC_011872	Pnma1	0.188060264	0.073745483
XLOC_011873	Elmsan1	0.618076702	-0.073972695
XLOC_011874	-	0.002937849	-3.546038314
XLOC_011876	Ptgr2,Zfp410	0.960204187	0.004617007
XLOC_011877	Fam161b	0.123217936	-0.311609221
XLOC_011878	Entpd5	0.479968018	0.105153046
XLOC_011879	Rnf113a2	0.252019662	-0.296852063
XLOC_011880	Aldh6a1	0.301660564	0.066785105
XLOC_011881	Lin52	0.057294432	-0.525821633
XLOC_011882	-	0.05441493	-0.650344334
XLOC_011883	-	0.671312204	-0.097776441
XLOC_011884	-	0.381232737	0.900298787
XLOC_011887	Npc2	0.190352609	-0.330653206
XLOC_011888	Isca2	0.055500614	0.656886309
XLOC_011889	-	0.813698279	0.260029107
XLOC_011890	-	0.272302204	0.108790701
XLOC_011891	Ltbp2	0.391002219	0.00497685
XLOC_011892	Arel1,Fcf1	0.006146246	2.498574972
XLOC_011894	Ylpm1	0.6526072	0.072707304
XLOC_011895	Prox2	0.381476176	0.105323841
XLOC_011896	Gm38355	0.152185422	-0.449060479
XLOC_011897	Dlst,Rps6kl1	0.028269431	0.515731587
XLOC_011899	Eif2b2	0.270355854	-0.164437295
XLOC_011900	Mlh3	0.238973546	-0.094062131
XLOC_011903	Nek9	0.913344354	0.002417555
XLOC_011904	Tmed10	0.061663594	0.27068915
XLOC_011905	-	0.07278525	-0.686547831
XLOC_011906	-	0.011776371	-2.325207433
XLOC_011907	-	0.273270136	-1.365329267
XLOC_011908	Fos	0.000723043	-4.46701278
XLOC_011909	Jdp2	0.150954199	0.62159804
XLOC_011910	Batf	0.085539954	0.719558716
XLOC_011912	0610007P14Rik	0.391002219	-0.139399723
XLOC_011913	Gm26531,Ttll5	0.248931528	-0.732384193
XLOC_011914	Gm26531	0.062283685	-0.266616026
XLOC_011915	Tgfb3	0.388238608	-0.064266057
XLOC_011916	4732487G21Rik,Gpatch2l	5.66e-05	-0.559620064
XLOC_011917	Angel1	0.391002219	-0.03732037
XLOC_011918	Irf2bpl	0.236803417	-0.402692612
XLOC_011919	-	0.292775202	-0.707977174
XLOC_011920	-	0.18283229	-0.603082409
XLOC_011921	Gm26698	0.282276535	-0.717826928
XLOC_011922	Cipc	0.001456645	0.648427037
XLOC_011923	-	0.220557879	0.31635319
XLOC_011926	Gstz1,Pomt2	0.110514648	0.610459496
XLOC_011927	Tmed8	0.882329452	0.023065
XLOC_011929	Vipas39	0.093222552	-0.219667229
XLOC_011930	Ahsa1,Ism2	0.002608313	1.578650234
XLOC_011931	Sptlc2	0.130967287	0.148933974
XLOC_011932	Alkbh1	0.690781882	0.111289787
XLOC_011934	Snw1	0.390385818	0.106490184
XLOC_011946	Adck1	0.338344456	0.222398614
XLOC_011947	-	0.579853307	-0.231047906
XLOC_011948	-	0.054917529	-0.693861644
XLOC_011949	-	0.272691721	-0.387052908
XLOC_011950	-	0.398546299	-0.125513209
XLOC_011955	Cep128	0.407089915	-0.636440585
XLOC_011956	Gtf2a1	0.659195655	0.03934563
XLOC_011958	-	0.131755249	1.047175363
XLOC_011962	Sel1l	0.756239765	-0.097826295
XLOC_011969	Gm6863	0.361589986	0.339691828
XLOC_011972	Gpr65	0.000293139	1.016021743
XLOC_011974	Spata7	0.144651087	0.576151254
XLOC_011976	Eml5,Zc3h14	0.617579246	-0.164882488
XLOC_011977	Foxn3	0.991364737	-0.031907164
XLOC_011980	-	0.052768212	-0.574024659
XLOC_011982	Tdp1	0.019634552	1.02003554
XLOC_011984	Nrde2,Psmc1	0.000107812	1.582098516
XLOC_011985	Calm1,Gm26723	0.821506984	-0.080064355
XLOC_011986	Ttc7b	0.62183925	-0.037230171
XLOC_011990	Gm8482	0.001731452	0.749978481
XLOC_011992	Gpr68	0.241519181	-0.597560174
XLOC_011993	Ccdc88c	0.830782237	-0.069554709
XLOC_011995	Smek1	0.518974153	-0.108717299
XLOC_011999	Trip11	0.760652529	-0.043806771
XLOC_012000	Atxn3	0.241622416	0.074336021
XLOC_012001	Cpsf2	0.007866708	0.923670456
XLOC_012004	Rin3	0.002758536	-1.101408407
XLOC_012005	Lgmn	0.073252665	-0.733836506
XLOC_012006	Golga5	0.439217956	-0.184874626
XLOC_012007	AK010878,Gm20604,Gm21971,Gm28051,Gm28373,Itpk1,Moap1,Ubr7	0.153671546	-0.378317176
XLOC_012008	Gm37019	0.391002219	-0.062708568
XLOC_012009	Gm20069	0.009832399	-1.52984418
XLOC_012011	Tmem251	0.263747365	0.365060088
XLOC_012012	Btbd7	0.643258643	0.092178552
XLOC_012017	Ddx24	0.452416	-0.145030912
XLOC_012018	Ifi27	0.01398426	-2.701910822
XLOC_012046	Serpina3g	0.707122311	0.034643147
XLOC_012049	Dicer1	0.451923206	-0.036730286
XLOC_012050	-	0.133405843	-0.934202002
XLOC_012053	Syne3	0.073578635	0.056445622
XLOC_012055	Glrx5	0.022339539	0.582500993
XLOC_012057	-	0.042992391	-1.461203035
XLOC_012058	Atg2b	0.82555888	-0.010567973
XLOC_012059	Gskip	0.051832843	0.559119279
XLOC_012060	Ak7	0.004001807	2.142938884
XLOC_012061	Papola	0.005361463	0.705342662
XLOC_012063	Vrk1	0.17705807	-0.174125357
XLOC_012064	-	0.25555249	-0.184894412
XLOC_012065	-	0.402869332	-0.233811462
XLOC_012066	-	0.070731271	-0.481445483
XLOC_012073	Gm16084	0.428131982	0.197733977
XLOC_012074	Gm2800	0.11289629	-0.32043407
XLOC_012075	Gm5187	0.391002219	-0.117914707
XLOC_012078	Bcl11b	0.002620303	-0.519651125
XLOC_012079	Setd3	0.464078483	-0.231884721
XLOC_012080	Ccnk	0.186978819	-0.162264507
XLOC_012087	Degs2,Evl	0.124835752	-0.319029578
XLOC_012089	Yy1	0.705432093	-0.041815322
XLOC_012090	Slc25a29	0.115198574	-0.287619971
XLOC_012091	Mir345,Slc25a47	0.021634142	0.566382533
XLOC_012092	-	0.120128516	1.199260764
XLOC_012093	-	0.251154843	0.581283711
XLOC_012094	-	0.09781469	0.256979122
XLOC_012095	Wars	0.674408077	-0.17578765
XLOC_012097	Wdr25	0.016444386	0.784294447
XLOC_012098	Begain	0.485735724	-0.060241427
XLOC_012110	Ppp2r5c	0.061468683	-0.386906732
XLOC_012111	-	0.095847165	-0.951055177
XLOC_012112	-	0.443234346	-0.404007148
XLOC_012113	1700001K19Rik,Dync1h1,Gm17111	6.15e-05	-0.582473992
XLOC_012114	Hsp90aa1	0.639105531	0.2202459
XLOC_012115	Wdr20	0.026418071	-0.613560532
XLOC_012116	Mok	0.00771464	-0.548597583
XLOC_012118	Mpc1-ps	0.219603634	0.51173094
XLOC_012120	Cinp	0.249747034	0.761448237
XLOC_012121	Cinp	0.2318437	0.354785529
XLOC_012122	Tecpr2	0.715663369	0.034715126
XLOC_012123	Ankrd9	0.591123332	-0.05434692
XLOC_012124	Rcor1	0.398419863	-0.178157246
XLOC_012125	4930595D18Rik	0.177914047	-0.675104958
XLOC_012126	4930595D18Rik,Amn,Traf3	0.025855335	-0.184642924
XLOC_012127	Traf3	0.826871205	0.26579536
XLOC_012131	Eif5	0.070347633	0.220196568
XLOC_012133	Mark3	0.049230713	-0.342325354
XLOC_012134	Ckb	0.003250736	-0.872477284
XLOC_012135	Trmt61a	0.000166599	2.312937149
XLOC_012136	-	0.575128729	-0.07958829
XLOC_012137	-	0.391002219	-0.16807103
XLOC_012138	-	0.040856431	-0.719238675
XLOC_012139	Bag5,Gm15996	0.094252049	0.862725521
XLOC_012140	Klc1,Xrcc3	0.021721943	0.540510514
XLOC_012141	Xrcc3	0.58704214	0.115597537
XLOC_012142	Zfyve21	0.035280964	1.309389515
XLOC_012143	Ppp1r13b	0.246643692	-0.158124924
XLOC_012144	2010107E04Rik	0.391002219	-0.668624767
XLOC_012150	Inf2	0.037155538	1.100418656
XLOC_012151	Inf2	0.10291609	0.544586261
XLOC_012152	Siva1	0.006611191	1.678314671
XLOC_012153	Akt1	0.857758362	-0.098202344
XLOC_012155	Zbtb42	0.327991448	-0.263133897
XLOC_012156	Gm30238	0.186976142	-0.090356367
XLOC_012157	Cep170b	0.015657398	0.850421945
XLOC_012159	Cdca4	0.456702745	0.057204876
XLOC_012160	-	0.260332341	0.416644689
XLOC_012161	Gpr132	0.195821946	-0.299653422
XLOC_012162	-	0.029306319	-1.232629944
XLOC_012166	Gm26583	0.391002219	-0.018584363
XLOC_012167	Brf1	0.508472365	-0.057791106
XLOC_012168	Btbd6	0.000180426	-1.110008298
XLOC_012169	Gm44471	0.005329017	-0.779672113
XLOC_012170	Mta1	0.004156342	0.508282546
XLOC_012171	Crip2	0.158616814	0.568890188
XLOC_012172	Crip1	0.007478183	-2.096245862
XLOC_012173	4930427A07Rik	0.030951904	-0.99752479
XLOC_012184	Ighm	0.559732943	-0.159611164
XLOC_012209	Ighd6-1	0.450566849	-0.105348169
XLOC_012211	-	0.464436986	-0.215192858
XLOC_012212	-	0.163825754	-0.280691042
XLOC_012213	-	0.166586514	-0.54182187
XLOC_012414	Gm9256	0.952826951	0.639090455
XLOC_012425	Zfp386	0.036597392	-1.131294666
XLOC_012430	Esyt2	0.009696216	-1.196167538
XLOC_012431	Esyt2	0.00018328	-1.60054042
XLOC_012432	Esyt2	0.005656254	-1.258336192
XLOC_012433	-	0.006443842	-0.789574801
XLOC_012434	-	0.196083474	-0.694339573
XLOC_012435	Ncapg2	0.104944418	1.397205449
XLOC_012442	Cdca7l,Dnah11	0.004314117	1.171696472
XLOC_012443	Sp4	0.126490089	-0.208470222
XLOC_012444	-	0.01018489	-0.516670108
XLOC_012445	-	0.000615809	-0.3745857
XLOC_012446	-	0.074233622	-0.499507392
XLOC_012447	-	0.234385212	-0.487464344
XLOC_012448	-	0.080887408	-0.482338645
XLOC_012452	Gm6768	0.60149403	0.168286652
XLOC_012454	-	0.225949285	-0.395728396
XLOC_012455	-	0.320111327	0.560118942
XLOC_012461	-	0.17810647	-0.337899939
XLOC_012462	Fam208b,Gdi2	0.816582865	0.064730693
XLOC_012463	Fam208b	0.547975428	0.590419953
XLOC_012464	Asb13	0.706554275	-0.080359555
XLOC_012468	Net1	0.011784645	0.672929781
XLOC_012471	Akr1c18	0.001879552	3.699499525
XLOC_012475	Akr1c12	0.510406337	-0.331221231
XLOC_012478	Akr1e1	0.311949005	0.652133053
XLOC_012481	-	0.024951385	-1.096762456
XLOC_012482	-	0.001081724	-1.52513038
XLOC_012483	Klf6	0.041008849	-0.397576806
XLOC_012485	Pfkp,Pitrm1	0.011899933	1.039723879
XLOC_012486	Gm10029	0.662675094	1.349429832
XLOC_012488	Gm10357	0.04647232	-0.334407207
XLOC_012489	-	0.04297975	-0.888781621
XLOC_012490	-	0.055626765	-1.086730477
XLOC_012491	-	0.202699133	-0.651590932
XLOC_012492	Wdr37	0.021546301	-0.558872565
XLOC_012493	Idi1	0.05478991	0.967807736
XLOC_012496	Idi2	0.44621943	-0.057460824
XLOC_012497	Gtpbp4	0.003488465	1.1754778
XLOC_012498	Larp4b	0.884447334	0.022744177
XLOC_012500	Dip2c	0.158098918	-0.196087869
XLOC_012502	-	0.411435288	-0.637120533
XLOC_012503	-	0.091127504	-0.925799815
XLOC_012504	-	0.707373357	-0.48843484
XLOC_012505	Zmynd11	0.003822157	-0.793768526
XLOC_012508	-	0.149553332	-0.219208452
XLOC_012509	Mtr	0.167122371	-0.059714191
XLOC_012510	Actn2	0.045409186	-2.685586821
XLOC_012511	Actn2	0.194135235	0.451256636
XLOC_012513	Heatr1	0.829008863	0.035165321
XLOC_012514	Lgals8	0.00259262	-1.010953559
XLOC_012515	Ero1lb	0.328996438	-0.301245688
XLOC_012517	Gpr137b-ps	0.01189152	-0.760255791
XLOC_012518	-	0.128797069	-0.52154012
XLOC_012522	Gm2423	0.639025914	0.086239926
XLOC_012526	-	0.101356187	-2.133702301
XLOC_012527	Lyst	0.194417014	-0.105049806
XLOC_012530	-	0.007229319	0.355294875
XLOC_012531	-	0.129713944	0.802771237
XLOC_012532	B3galnt2	0.546326313	-0.249276207
XLOC_012533	Tbce	0.228733082	0.821394783
XLOC_012534	Arid4b,Ggps1	0.007352374	-1.02056796
XLOC_012535	-	0.026499718	-1.250801949
XLOC_012536	-	0.023695871	-1.279494183
XLOC_012538	Mrpl32	0.018909357	0.819142834
XLOC_012539	Psma2	0.201950783	0.320636023
XLOC_012546	Mplkip	0.227034462	-0.569901188
XLOC_012547	Mir466i	0.008111948	-0.570827429
XLOC_012548	Mir466i	0.023421214	-1.941490327
XLOC_012551	-	0.94548942	0.015105538
XLOC_012552	Rala	0.002153123	-0.454553207
XLOC_012553	Yae1d1	0.074794769	0.946689387
XLOC_012555	Vdac3-ps1	0.020730935	0.456366595
XLOC_012556	Vps41	0.164385214	-0.180584206
XLOC_012571	Stard3nl	0.059058707	1.416916349
XLOC_012574	Elmo1	0.846331628	-0.126136951
XLOC_012579	Trim27	0.555207217	-0.144556347
XLOC_012582	Zscan12	0.391002219	0.01582869
XLOC_012583	-	0.698954369	0.112859648
XLOC_012584	Zkscan3	0.322570828	0.264714421
XLOC_012585	4930470G03Rik,Mir1896	0.007460262	-0.556442834
XLOC_012588	Gm11273	0.08446394	0.953974112
XLOC_012589	-	0.323917953	0.484755324
XLOC_012590	Zkscan8	0.075341587	0.304744521
XLOC_012592	Hist1h2bl	0.327267669	0.21269622
XLOC_012597	Hist1h4j	0.391002219	-0.147811588
XLOC_012598	Hist1h4k	0.017329246	0.740872232
XLOC_012601	-	0.325214898	-0.549496421
XLOC_012603	Hist1h1b	0.029846333	0.835339206
XLOC_012604	Hist1h3i	0.742901715	-0.116361373
XLOC_012605	Gm44346,Hist1h2bp	0.982020326	-0.046108624
XLOC_012607	Hist1h2bq	0.274762011	2.010325851
XLOC_012608	Hist1h2ao	0.482054431	-0.363270891
XLOC_012610	Hist1h4n	0.022907609	0.816449404
XLOC_012614	-	0.007513483	-4.467799698
XLOC_012620	Gm44390,Hist1h2bj,Hist1h2bk	0.831530159	0.185605512
XLOC_012622	Hist1h4i	0.001041587	1.98443826
XLOC_012668	4930586N03Rik	0.09846709	0.621352839
XLOC_012669	Zfp322a	0.872610084	0.093728086
XLOC_012670	Zfp322a	0.260847806	0.88008126
XLOC_012671	Zfp322a	0.112740474	-0.471919459
XLOC_012673	-	0.391002219	-1.115998778
XLOC_012674	Abt1	0.132110055	0.256775384
XLOC_012675	-	0.046632905	-4.591523532
XLOC_012677	Hist1h4h	0.321505225	0.951571472
XLOC_012680	Hist1h2bh	0.09944481	-0.785234595
XLOC_012681	Hist1h3f	0.391002219	-0.181410862
XLOC_012682	Hist1h1d	0.194643092	0.397735436
XLOC_012683	Hist1h3e	0.017348467	0.225169977
XLOC_012684	Gm44394,Hist1h3d	0.218440365	0.716596769
XLOC_012686	Hist1h2be,Hist1h3d	0.067233362	0.377005947
XLOC_012689	Hist1h4d	0.175299873	-1.452143461
XLOC_012690	Hist1h1e	0.001604133	1.847535496
XLOC_012693	Hist1h2bc	0.117322309	-0.600863062
XLOC_012694	Hist1h1t	0.069343712	0.492127104
XLOC_012696	Hist1h1c	0.284635308	-0.204191859
XLOC_012697	Hist1h3c	0.720273074	-0.15449434
XLOC_012699	Hist1h2bb	0.716679433	0.199825102
XLOC_012703	Hist1h4a	0.000575165	1.234433314
XLOC_012713	Cmah	0.067832874	-0.952129417
XLOC_012714	Fam65b	0.304700125	-0.449285423
XLOC_012715	Gm11346	0.000331121	-2.417699695
XLOC_012716	C530050E15Rik	0.411986338	0.353473335
XLOC_012718	Gmnn	0.146660221	-0.274971448
XLOC_012719	BC005537	0.549453816	0.061183713
XLOC_012720	Acot13	0.464655048	-0.173707063
XLOC_012721	Tdp2	0.073587752	0.081587011
XLOC_012723	4932702P03Rik	0.204817786	-0.297204693
XLOC_012725	Gpld1,Mrs2	0.006327342	-0.645599855
XLOC_012748	Gm11361	0.391002219	0.460390647
XLOC_012751	Gm26735	0.003948875	-0.78232688
XLOC_012753	Cdkal1	0.208167336	0.271383262
XLOC_012754	E2f3,Gm11365	0.007284839	1.405701936
XLOC_012755	Gm11365	0.169386969	0.729419235
XLOC_012758	Mboat1	0.56173129	-0.118044057
XLOC_012761	-	0.50082203	-0.265035195
XLOC_012762	Uqcrfs1	0.06510084	-0.743590403
XLOC_012764	Dusp22	0.560226741	-0.144045828
XLOC_012766	Irf4	0.095032707	0.652544094
XLOC_012767	-	0.383282278	-0.383446575
XLOC_012768	-	0.199618269	-0.556810055
XLOC_012769	-	0.836328778	-0.079216568
XLOC_012770	-	0.717115843	0.030244663
XLOC_012771	-	0.236323666	-0.378361428
XLOC_012772	-	0.039384327	-0.438095896
XLOC_012773	Exoc2	0.013482645	0.446721229
XLOC_012785	Foxc1	0.285986607	-0.175019476
XLOC_012786	Gm11380,Gmds	0.339126109	-0.607198332
XLOC_012787	Gm11380	0.934666074	0.080704523
XLOC_012789	Wrnip1	0.671845505	-0.082790382
XLOC_012791	Serpinb9	0.991407513	0.001171255
XLOC_012809	-	0.206534915	-0.61917021
XLOC_012810	-	0.928470284	0.006966306
XLOC_012811	1110046J04Rik	0.171102737	-0.242609193
XLOC_012812	Nqo2	0.049007685	-0.918937468
XLOC_012813	Gm17084,Ripk1	0.21901366	-0.312137111
XLOC_012814	Bphl,Tubb2a	0.006911488	-0.712257617
XLOC_012815	Tubb2b	0.062681318	-0.956728969
XLOC_012816	Psmg4	0.195473773	0.246239787
XLOC_012820	-	0.262495144	-0.623988037
XLOC_012821	Prpf4b	0.082266601	-0.197408445
XLOC_012824	Gm16984	0.115229627	-0.68603897
XLOC_012826	Cdyl	0.09641789	0.05298649
XLOC_012828	-	0.271365544	1.189769132
XLOC_012829	Rpp40	0.742169874	0.030441992
XLOC_012830	Ppp1r3g	0.485674644	-0.069040319
XLOC_012831	-	0.399343287	-0.212222639
XLOC_012832	Fars2	0.063476825	0.733795459
XLOC_012834	Nrn1	0.014900506	2.361396797
XLOC_012836	-	0.008475464	0.815109765
XLOC_012839	-	0.017738815	1.030043735
XLOC_012840	-	0.004962458	1.094829524
XLOC_012841	-	0.007910956	0.943858613
XLOC_012842	F13a1	0.351263987	0.314982775
XLOC_012846	Rreb1	0.219115968	-0.233776467
XLOC_012847	Ssr1	0.003653432	0.758097276
XLOC_012848	Riok1	0.047057891	-0.575278436
XLOC_012851	Snrnp48	0.476598141	-0.104114613
XLOC_012852	Bmp6	0.1828125	0.030066232
XLOC_012853	Txndc5	0.024391734	1.07736677
XLOC_012854	Bloc1s5	0.096171957	0.494259296
XLOC_012855	-	0.787559909	-0.062821994
XLOC_012856	-	0.543646527	0.100288015
XLOC_012857	Eef1e1	0.006939477	2.120902642
XLOC_012858	-	0.254957235	-0.633450081
XLOC_012859	-	0.021334439	-0.916685825
XLOC_012860	Slc35b3	0.01026921	-0.573784525
XLOC_012861	5033403F01Rik	0.391002219	-0.080830411
XLOC_012866	Gcnt2	0.323730425	-0.154505623
XLOC_012868	Pak1ip1	0.150647929	0.569241284
XLOC_012872	-	0.331948189	-0.894825631
XLOC_012873	Smim13	0.845332868	0.008624951
XLOC_012874	Gm26877,Nedd9	0.000165366	-1.544009945
XLOC_012875	Gm26877	0.252879856	-0.82518992
XLOC_012876	-	0.218036866	-0.819943074
XLOC_012877	-	0.00196881	-1.087875162
XLOC_012878	Tmem170b	0.844039501	-0.008414609
XLOC_012884	-	0.03900358	-1.516350845
XLOC_012885	Gm28707	0.016738655	-1.385228572
XLOC_012886	Hivep1	0.806424289	0.019078529
XLOC_012891	Gfod1	0.002450584	2.978694044
XLOC_012892	Tbc1d7	0.042455098	0.821080313
XLOC_012893	-	0.836368005	0.199391916
XLOC_012894	Sirt5	0.014024054	-1.812386846
XLOC_012895	Nol7	0.002931714	-0.707553641
XLOC_012896	Mcur1	0.854489103	-0.031708298
XLOC_012902	Jarid2	0.328452881	-0.3264237
XLOC_012903	Dtnbp1	0.85567059	0.012114726
XLOC_012906	Atxn1,Gmpr	0.052505231	1.864215099
XLOC_012912	Fam8a1,Nup153	0.477110526	-0.050788923
XLOC_012913	Kif13a	0.356544012	0.38556471
XLOC_012917	Nhlrc1	0.310596115	0.359114425
XLOC_012918	Kdm1b	0.004791699	0.829065339
XLOC_012921	Zfp169	0.021782021	-0.639980252
XLOC_012923	Gm24111	0.087884397	0.141332485
XLOC_012924	Ptpdc1	0.970684939	-0.062409893
XLOC_012926	Fam120a,Fam120aos,Phf2,Phf2os1	0.001069038	0.578346547
XLOC_012928	Card19	0.014424741	-0.636038976
XLOC_012929	Susd3	0.275161645	-0.572509021
XLOC_012930	-	0.028632657	-1.313976488
XLOC_012931	-	0.041776091	-1.399470207
XLOC_012932	Fgd3	0.000323735	-1.350236021
XLOC_012933	Bicd2	0.96880483	0.014634892
XLOC_012934	-	0.716711297	0.08075514
XLOC_012935	Ippk	0.61914928	-0.023452893
XLOC_012936	Tes3-ps	0.561307249	-0.082489602
XLOC_012937	Ecm2	0.831410236	0.004580588
XLOC_012940	Ogn	0.214079439	-0.118558149
XLOC_012941	Cenpp	0.046668682	-1.324514574
XLOC_012942	Nol8	0.813187181	0.040748164
XLOC_012943	Iars	0.390533302	-0.4038504
XLOC_012953	-	0.181719479	-0.989197364
XLOC_012954	Spin1	0.33873286	-0.114077431
XLOC_012958	-	0.002485674	2.014700691
XLOC_012959	Cks2,Secisbp2	0.094272826	-0.946253022
XLOC_012961	Gm23566	0.007063315	-0.614651735
XLOC_012963	-	0.346423904	-0.406163038
XLOC_012964	-	0.530199843	0.002748771
XLOC_012965	-	0.127814801	-0.462195782
XLOC_012968	-	0.810197681	-0.145718568
XLOC_012970	Auh	0.10654178	-0.239763478
XLOC_012971	Nfil3	0.012098091	-0.816380675
XLOC_012972	Sptlc1	0.005885386	1.094619041
XLOC_012978	-	0.490325301	-0.252068378
XLOC_012979	-	0.412790921	-0.323874374
XLOC_012980	Thoc3	0.004814642	1.557699522
XLOC_012981	Simc1	0.680034171	-0.078938795
XLOC_012982	Arl10,Higd2a	0.013368833	2.120901972
XLOC_012984	Cltb	0.040866724	-1.074169611
XLOC_012985	Faf2	0.131884612	-0.21302328
XLOC_012986	-	0.057067351	-1.00824243
XLOC_012987	Rnf44	0.018214213	0.248433575
XLOC_012994	-	0.609690852	-0.18317021
XLOC_012995	Gm6344	0.064025336	-0.754572863
XLOC_012996	Gm6344	0.191173394	-1.286726777
XLOC_013000	-	0.010087372	0.744475512
XLOC_013001	-	0.307069679	0.240574615
XLOC_013002	-	0.133559035	0.659927861
XLOC_013003	-	0.26403125	0.385688605
XLOC_013004	Nsd1	0.101608661	-0.159495003
XLOC_013005	Rab24	0.135026199	1.416221873
XLOC_013006	Rab24	0.902465737	0.076185637
XLOC_013007	Prelid1	0.27615201	-0.265430154
XLOC_013008	-	0.743367528	-0.119354084
XLOC_013009	Lman2	0.075872594	0.51423191
XLOC_013010	Rgs14	0.186484596	-0.148750273
XLOC_013012	-	0.089027219	-0.701026362
XLOC_013013	Grk6	0.026940918	-0.903483825
XLOC_013015	Prr7	0.212685074	-0.313137431
XLOC_013016	Pdlim7	0.016721756	0.307978151
XLOC_013017	Dok3	0.176568275	-0.34740218
XLOC_013018	Ddx41	0.058351315	0.504234163
XLOC_013019	-	0.872083717	-0.029586273
XLOC_013020	Fam193b	0.007776607	-0.681107634
XLOC_013021	Tmed9	0.217804568	0.381324546
XLOC_013023	Caml	0.391002219	-0.154515487
XLOC_013024	Ddx46	0.691628555	-0.026673907
XLOC_013025	B230219D22Rik	0.321355627	0.059963132
XLOC_013026	Txndc15	0.536983548	-0.123056901
XLOC_013029	-	0.078072606	-1.677339086
XLOC_013030	-	0.050689871	-0.985810574
XLOC_013031	H2afy	0.586833454	-0.033198476
XLOC_013038	Gm27301,Smad5	0.324999733	-0.228672581
XLOC_013041	Klhl3	0.053745909	-1.272829085
XLOC_013042	Mir874	0.02428604	-1.226889519
XLOC_013043	Hnrnpa0	0.016231624	0.548041548
XLOC_013045	Idnk	0.059057847	0.32640345
XLOC_013048	Hnrnpk	0.000133156	0.564951524
XLOC_013049	Mir7-1	0.115150556	-0.898512415
XLOC_013050	Rmi1	0.403871512	-0.063775603
XLOC_013052	Agtpbp1	0.87526091	0.01962548
XLOC_013053	Naa35	0.125440653	-0.844108098
XLOC_013054	Golm1	0.028597309	-1.083389902
XLOC_013055	Spata31d1b	0.391002219	0.007586916
XLOC_013057	Etohd2,Zcchc6	0.003029309	-0.710169794
XLOC_013060	Dapk1	0.485919652	-0.058237275
XLOC_013062	4930486L24Rik	0.126433491	-1.668767288
XLOC_013072	Gm22256,Gm23855,Gm24020,Gm25933,Zfp935	0.907878044	-0.039500646
XLOC_013073	Gm3604	0.068295268	0.761352589
XLOC_013075	-	0.681524642	0.082695138
XLOC_013076	-	0.281546672	0.809024907
XLOC_013077	-	0.686933238	0.087112964
XLOC_013078	Zfp934	0.767443251	0.100133725
XLOC_013079	Gm7664	0.280817596	0.517036013
XLOC_013080	-	0.89301585	0.038485333
XLOC_013081	-	0.030992564	0.846464605
XLOC_013082	-	0.916633101	0.155795447
XLOC_013083	6720489N17Rik	0.81165587	-0.033542451
XLOC_013085	-	0.160423518	0.398370339
XLOC_013086	-	0.300261059	0.511057717
XLOC_013087	-	0.110423391	0.461801247
XLOC_013088	-	0.379870381	0.793316061
XLOC_013089	-	0.799958286	-0.020554952
XLOC_013090	-	0.922778282	-0.111778255
