id	name	pvalue	logFC	qvalue
XLOC_017721	Gm5475,Slc11a2	0.236816568	-0.297004084	0.436890107
XLOC_017723	Letmd1	0.541813413	-0.157080685	0.672656152
XLOC_017724	Csrnp2	0.021281732	-0.568303948	0.114724593
XLOC_017725	Tfcp2	0.445066167	0.23889671	0.596649403
XLOC_017726	Gm20680,Gm27209,Pou6f1	0.009882714	-2.115011154	0.075129266
XLOC_017727	Gm27209	0.233007965	-0.366080759	0.433208206
XLOC_017728	-	0.024072275	-2.786984683	0.122425782
XLOC_017729	C330013E15Rik	0.083117449	-1.161677269	0.247403387
XLOC_017730	Dazap2	0.699681922	0.137534846	0.793977627
XLOC_017731	-	0.013166073	-1.334489996	0.087702442
XLOC_017732	Bin2	0.001899204	-1.003467436	0.034959223
XLOC_017733	Galnt6os	0.003028588	-2.033584454	0.04230001
XLOC_017735	-	0.007654692	-2.15590172	0.065548767
XLOC_017736	-	0.026604387	-1.335483127	0.129716183
XLOC_017740	Acvrl1	0.428146858	-0.11391671	0.582662711
XLOC_017741	Acvr1b	0.176690282	-0.125128443	0.379984957
XLOC_017743	Grasp	0.982676409	0.003005124	0.989046775
XLOC_017744	-	0.3537663	-1.620243541	0.547527295
XLOC_017745	-	0.149522365	-1.345206802	0.344219236
XLOC_017746	Nr4a1	0.293404871	0.420775125	0.491237338
XLOC_017748	Atg101	0.702416292	-0.055929766	0.795607891
XLOC_017762	Eif4b	0.288228378	0.395205046	0.48679584
XLOC_017763	Spryd3,Tns2	0.158318206	-0.450732086	0.355995265
XLOC_017765	Soat2	0.391002219	-0.132507412	0.551169243
XLOC_017766	Csad,Zfp740	0.577785551	-0.064432311	0.700213365
XLOC_017767	Csad	0.158951309	2.240447729	0.356763742
XLOC_017768	-	0.33847665	0.340279556	0.532829857
XLOC_017769	-	0.682421356	0.098751852	0.781050938
XLOC_017770	-	0.16212319	-0.811698789	0.361102594
XLOC_017771	Itgb7,Zfp740	0.000875132	-2.535707223	0.026126378
XLOC_017772	Rarg	0.0222171	-0.809983273	0.116963614
XLOC_017774	-	0.322420498	0.596655224	0.518324815
XLOC_017775	Mfsd5	0.857983244	-0.019956328	0.909068952
XLOC_017777	Myg1,Pfdn5	0.306289898	0.840549255	0.502847977
XLOC_017778	Aaas	0.001020474	1.158123336	0.027073547
XLOC_017780	-	0.046514559	0.569721894	0.1781993
XLOC_017781	Sp1	0.413724796	-0.397528806	0.570418858
XLOC_017784	Prr13	0.391002219	0.060286454	0.551169243
XLOC_017785	Gm27406,Pcbp2	0.960917029	-0.040734291	0.975539705
XLOC_017787	-	0.044859897	-1.429647075	0.174642449
XLOC_017788	Atf7,Tarbp2	0.007003039	-0.631109291	0.062864606
XLOC_017790	Atp5g2	0.012874436	0.667611901	0.086551607
XLOC_017791	-	0.344633034	-0.177438089	0.538767882
XLOC_017792	Calcoco1	0.376983678	0.225347709	0.551169243
XLOC_017808	Smug1	0.010352365	0.500815629	0.077199487
XLOC_017809	Cbx5	0.000150688	1.491244103	0.017716958
XLOC_017810	Hnrnpa1	0.354285791	0.597727498	0.547817455
XLOC_017811	Copz1	0.15088632	-0.268306115	0.34590659
XLOC_017813	Itga5	0.007253038	0.625055162	0.064120285
XLOC_017815	Nckap1l	0.332258677	-0.155868912	0.527508445
XLOC_017816	Pde1b	0.391002219	0.022275712	0.551169243
XLOC_017817	-	0.259222278	-0.888620864	0.459942757
XLOC_017818	Ccdc152	0.001168529	-2.712484475	0.028691367
XLOC_017819	-	0.031331431	-0.356714101	0.142902291
XLOC_017820	-	0.107621706	-0.523093206	0.285062667
XLOC_017821	Ghr	0.463071649	-0.077804021	0.610350181
XLOC_017824	Fbxo4	0.391002219	0.026196611	0.551169243
XLOC_017825	AW549877	0.210516578	-0.23501127	0.410430596
XLOC_017826	BC037032	0.038604656	-0.463230294	0.16028432
XLOC_017828	-	0.016692044	-1.094386255	0.099643125
XLOC_017829	-	0.071634405	-1.693873239	0.228623039
XLOC_017830	-	0.318179172	-0.654611133	0.514123565
XLOC_017831	-	0.045434249	-1.163087587	0.176015747
XLOC_017832	-	0.243482304	-0.740285072	0.443082348
XLOC_017835	Card6	0.205894923	-0.1992616	0.405326154
XLOC_017836	Gm10250,Rpl37	0.608078097	-0.36359757	0.72366549
XLOC_017837	Gm15938	0.017324426	-0.417213678	0.101406983
XLOC_017838	Gm15938,Ptger4	0.043575445	0.676912651	0.171340846
XLOC_017839	-	0.009729111	0.625613808	0.074483385
XLOC_017840	-	0.939153238	-0.031054491	0.962224379
XLOC_017841	-	0.240660389	0.614695875	0.440300838
XLOC_017842	-	0.391002219	0.092671642	0.551169243
XLOC_017845	Gm2245	0.000539063	-1.317756714	0.02343269
XLOC_017846	Fyb	0.001067806	-2.693026697	0.027447708
XLOC_017847	Rictor	0.011237669	-1.662415077	0.080763782
XLOC_017848	Rictor	0.372660764	-0.33951483	0.551169243
XLOC_017853	Nup155	0.001867788	1.039988642	0.034959223
XLOC_017854	2410089E03Rik	0.504110852	-0.692798448	0.643174408
XLOC_017855	Nipbl	0.040649116	-0.302392227	0.164874431
XLOC_017856	-	0.03113851	-0.570520574	0.142369201
XLOC_017857	Gm2310	0.264132483	0.141552587	0.464402009
XLOC_017860	-	0.060404346	-0.920457084	0.208112346
XLOC_017864	Nadk2	0.040516089	0.73359189	0.164601321
XLOC_017865	Skp2	0.879822517	-0.048552981	0.923536274
XLOC_017866	Skp2	0.279469911	0.311272121	0.478965387
XLOC_017867	Lmbrd2	0.040779784	-0.792724073	0.165211698
XLOC_017868	Il7r	0.082252497	-0.46336993	0.246133106
XLOC_017869	Spef2	0.23719208	-0.051217283	0.437223021
XLOC_017870	Dnajc21	0.544696628	-0.119517404	0.674947644
XLOC_017871	Brix1	0.114303262	0.24785953	0.294980516
XLOC_017872	Rad1	0.082348697	0.930670301	0.24623743
XLOC_017877	Amacr	0.646410362	0.218334282	0.752719165
XLOC_017880	Tars	0.059612262	0.444692802	0.206822165
XLOC_017881	-	0.067102813	0.422698123	0.220109991
XLOC_017883	Sub1	0.130797402	-0.851677391	0.318600642
XLOC_017884	-	0.460712168	-0.405456804	0.608709478
XLOC_017886	Gm25713	0.005975902	0.224541759	0.058208973
XLOC_017888	-	0.00173064	-1.231803742	0.033668263
XLOC_017889	Mtmr12	0.001904491	-1.280591706	0.034966444
XLOC_017890	-	0.014756082	-1.397922032	0.092910505
XLOC_017891	-	0.036898931	-0.970041823	0.156810412
XLOC_017892	-	0.017736439	-0.747500932	0.102892192
XLOC_017894	1810049J17Rik,Golph3,Pdzd2	0.429015201	-0.173556345	0.583325369
XLOC_017897	6030458C11Rik	0.121543379	-0.247126182	0.305220832
XLOC_017898	Drosha	0.040503231	0.706828423	0.164601321
XLOC_017914	Basp1	0.850958184	-0.015651865	0.903886996
XLOC_017915	Myo10	0.725939336	-0.069232885	0.813071908
XLOC_017916	Myo10	0.450580623	0.104482631	0.601202305
XLOC_017917	-	0.966513951	-0.108806381	0.979428212
XLOC_017918	-	0.217755103	-0.739305875	0.417769178
XLOC_017919	Fam134b	0.00214636	-0.983854381	0.037086606
XLOC_017920	Fam134b	0.059823963	-1.161056771	0.207144989
XLOC_017921	Zfp622	0.003623279	-0.857048043	0.046125975
XLOC_017924	Ank	0.168808895	-0.325376029	0.36983628
XLOC_017925	Otulin	0.078591149	-0.558146943	0.240040696
XLOC_017926	Fam105a	0.881816631	-0.032326273	0.924461533
XLOC_017927	Trio	0.122787612	-0.050614183	0.307226889
XLOC_017928	-	0.476390603	-0.520544261	0.621591442
XLOC_017935	Dap	0.129967297	-0.55867066	0.317345394
XLOC_017939	Mar-06	0.034122727	0.071119857	0.149430328
XLOC_017940	-	0.904178218	0.028504703	0.939780303
XLOC_017941	Cct5	0.672718055	0.155855849	0.77406873
XLOC_017942	Fam173b	0.086955146	0.723244627	0.253703058
XLOC_017943	-	0.313756216	-0.423696041	0.510269843
XLOC_017946	Cpq	0.210561781	-1.530986211	0.410430596
XLOC_017950	Gm24500,Mtdh	0.008145965	1.098054948	0.067474218
XLOC_017952	-	0.108321541	-1.361319399	0.286054362
XLOC_017953	-	0.576281143	0.304471483	0.69910081
XLOC_017954	-	0.391002219	1.358886314	0.551169243
XLOC_017955	Laptm4b	0.064777163	0.980726125	0.216270412
XLOC_017958	Gm24523,Rpl30	0.64223706	-0.49952575	0.749517327
XLOC_017959	Hrsp12	0.004385235	1.968876758	0.049954703
XLOC_017960	Gm22208	0.058795479	0.735061622	0.205212663
XLOC_017961	-	0.182730227	0.766307889	0.385519719
XLOC_017964	Cox6c,Mir599,Vps13b	0.27475644	-0.24079948	0.474166138
XLOC_017970	Polr2k	0.41139425	-0.108280412	0.568416971
XLOC_017971	Spag1	0.754042081	-0.022200658	0.833639613
XLOC_017972	Mir8097,Rnf19a	0.90235415	-0.027027033	0.938517061
XLOC_017973	-	0.097721	-0.648011215	0.269627668
XLOC_017975	-	0.14728382	-1.799453267	0.341465017
XLOC_017976	-	0.086056244	0.504982448	0.252124028
XLOC_017977	-	0.00078123	1.644011254	0.025231521
XLOC_017978	Ankrd46	0.818825697	-0.008647013	0.88021076
XLOC_017980	Pabpc1	0.72456145	0.36633256	0.812083839
XLOC_017981	-	0.698384414	0.008996521	0.793019072
XLOC_017982	-	0.420252155	-0.433003113	0.576088699
XLOC_017983	Ywhaz	0.372227018	-0.421501676	0.551169243
XLOC_017984	-	0.918704339	0.102748007	0.948716117
XLOC_017987	Zfp706	0.975167968	0.019829529	0.984747959
XLOC_017988	Gm26766	0.021715739	-1.605321595	0.115760651
XLOC_017995	Rrm2b	0.093826892	-0.930814871	0.26445059
XLOC_017996	Gm3362	0.063819355	-1.718242014	0.214448096
XLOC_017997	Ubr5	0.352395424	0.066173677	0.546211866
XLOC_017998	-	0.003875008	1.307423489	0.0472101
XLOC_017999	-	0.067609744	0.951115326	0.221053586
XLOC_018000	-	0.166672503	0.349210634	0.366542465
XLOC_018001	-	0.075201359	0.261571392	0.234329099
XLOC_018004	-	0.048425051	-0.578385007	0.182841967
XLOC_018005	-	0.143907818	1.629727899	0.337530898
XLOC_018006	Azin1	0.789744639	-0.047581134	0.860957402
XLOC_018009	Atp6v1c1	0.022173209	0.440658401	0.116922591
XLOC_018012	Dcaf13,n-R5s39	0.084921018	0.503179549	0.250146993
XLOC_018014	-	0.01877887	-1.163315729	0.106497563
XLOC_018015	Gm9522	0.001213893	-0.845940646	0.0290839
XLOC_018018	Lrp12	0.391002219	-0.047769365	0.551169243
XLOC_018021	Gm26854,Oxr1	0.009364067	-0.717331917	0.073290809
XLOC_018022	Abra	0.361129733	-0.323750126	0.551169243
XLOC_018023	-	0.084611775	-1.154537373	0.249601316
XLOC_018028	Eif3e	0.495321406	-0.153765038	0.6357227
XLOC_018030	Emc2	0.027550596	0.452303691	0.132554418
XLOC_018031	-	0.764802617	-0.095400568	0.841992784
XLOC_018032	-	0.010933296	0.479255139	0.079408023
XLOC_018034	Eny2,Nudcd1	0.670759495	-0.041477118	0.772655101
XLOC_018035	Ebag9	0.133172353	-0.264119067	0.322318041
XLOC_018036	-	0.524346496	-0.452052477	0.659192823
XLOC_018037	-	0.480880537	0.264798871	0.62484953
XLOC_018038	-	0.302535171	0.216771107	0.499656726
XLOC_018039	-	0.7375042	-0.088430647	0.821810997
XLOC_018040	Sybu	0.306026416	-0.190942348	0.502667278
XLOC_018050	Mir1907,Trps1	0.642345385	-0.039611926	0.749517327
XLOC_018051	Eif3h	0.750702105	-0.038728329	0.831603566
XLOC_018052	Utp23	0.378809417	-0.414222028	0.551169243
XLOC_018053	Rad21	0.564761665	-0.101514189	0.689762552
XLOC_018054	-	0.140627159	1.492580835	0.332802374
XLOC_018056	Med30	0.151356533	0.228106615	0.346495009
XLOC_018057	-	0.272484277	-0.175983216	0.472284459
XLOC_018058	Ext1	0.566286346	-0.021078101	0.690866879
XLOC_018067	Taf2	0.348436499	-0.027373715	0.542513663
XLOC_018069	Gm9920	0.517120508	-0.093215134	0.653084209
XLOC_018070	Deptor	0.126069676	0.205517888	0.312426808
XLOC_018074	Mrpl13,Mtbp	0.087808802	1.959107749	0.255281329
XLOC_018075	-	0.615465643	0.132826428	0.729113391
XLOC_018076	Sntb1	0.111960411	-0.873941794	0.291189387
XLOC_018077	-	0.013511371	-0.894615277	0.088911068
XLOC_018081	Gm16006,Zhx2	0.016810666	0.428783326	0.099935825
XLOC_018082	Gm16006	0.580848977	-0.073046415	0.702658915
XLOC_018083	9330154K18Rik	0.505699674	-0.138867361	0.644216556
XLOC_018084	-	0.126638461	-0.483450108	0.313214506
XLOC_018085	-	0.056670126	-0.761496968	0.20097873
XLOC_018086	Derl1	0.168112115	0.099194959	0.368964891
XLOC_018087	-	0.050283341	-0.726338012	0.186848162
XLOC_018088	Tbc1d31	0.044061495	-0.81457718	0.172646878
XLOC_018089	9130401M01Rik,Gm29394,Zhx1	0.520574941	-0.177119645	0.655929931
XLOC_018091	Atad2	0.802477445	0.011175598	0.869447311
XLOC_018092	Gm23475,Wdyhv1	0.249118605	-0.471466144	0.448882716
XLOC_018094	Gm22488	0.167748288	-2.099898342	0.36829032
XLOC_018095	Fbxo32	0.072609624	-0.23800458	0.230388991
XLOC_018098	D15Ertd621e	0.078938025	-0.35257809	0.240446947
XLOC_018100	Tmem65	0.521031328	0.050063582	0.656189554
XLOC_018102	-	0.108085007	-1.036262729	0.285692555
XLOC_018104	Trmt12	0.418019393	-0.131816203	0.57423843
XLOC_018105	Ndufb9,Tatdn1	0.004333471	0.528729529	0.049602162
XLOC_018106	Rnf139	0.031081704	-0.743438278	0.142159069
XLOC_018107	Mtss1	0.277010555	0.313550801	0.476693847
XLOC_018108	E430025E21Rik,Sqle	0.004808481	1.896023387	0.052104132
XLOC_018109	Nsmce2	0.279432716	0.41735817	0.478953917
XLOC_018110	-	0.365289431	-0.091132387	0.551169243
XLOC_018111	-	0.097803808	0.390438126	0.269770958
XLOC_018112	Trib1	0.584475281	-0.262488506	0.705775374
XLOC_018113	-	0.326078463	0.272124484	0.521773315
XLOC_018117	Fam84b	0.014104761	0.643912016	0.090942717
XLOC_018122	Myc	0.000359552	2.625344415	0.02105506
XLOC_018123	-	0.399736267	0.661893514	0.558939882
XLOC_018124	Pvt1	0.029192138	1.063353786	0.136786614
XLOC_018125	H2afy3,Pvt1	0.071725382	1.236130798	0.228718455
XLOC_018126	Gm27782	0.417619443	0.921622842	0.573873701
XLOC_018133	Fam49b	0.575110825	-0.087983701	0.698187952
XLOC_018134	Asap1	0.941784316	-0.498277361	0.96373416
XLOC_018137	Efr3a	0.406978678	-0.280886602	0.564639025
XLOC_018138	Oc90	0.59638258	-0.129400782	0.714164949
XLOC_018143	Tmem71	0.001728972	-0.675124223	0.033668263
XLOC_018144	Phf20l1	0.013578863	-0.881146172	0.089001916
XLOC_018145	-	0.022075258	-1.309995634	0.116672693
XLOC_018147	Sla	0.044068576	0.855483719	0.172646878
XLOC_018148	Sla	0.065824431	3.927586115	0.218044249
XLOC_018150	-	0.304488118	0.56307507	0.501072866
XLOC_018151	-	0.066039745	0.977539196	0.218257719
XLOC_018153	Ndrg1	0.546846038	-0.062072522	0.676156427
XLOC_018154	St3gal1	0.27714519	-0.146097001	0.476716555
XLOC_018155	-	0.012842165	0.907381896	0.086485665
XLOC_018156	Zfat	0.391002219	-0.028485521	0.551169243
XLOC_018157	-	0.80262692	-0.227642387	0.869568014
XLOC_018168	Trappc9	0.855669458	0.01007749	0.907572431
XLOC_018170	Peg13	0.026395452	-0.285043215	0.129202165
XLOC_018171	Ago2	0.458472808	-0.12868547	0.607097209
XLOC_018174	-	0.039573539	-0.814512611	0.16238139
XLOC_018175	Dennd3	0.046333488	-0.588892642	0.178019114
XLOC_018176	Dennd3	0.049301273	-0.631493491	0.184612138
XLOC_018177	Slc45a4	0.552637526	-0.04343782	0.680688635
XLOC_018179	Gm22106,Ptp4a3	0.011717416	0.464676394	0.082674807
XLOC_018180	Gm22106	0.157747812	0.803148981	0.355108695
XLOC_018181	Mroh5	0.555131257	0.095018602	0.682826451
XLOC_018186	Arc	0.484686359	-0.054021976	0.627617683
XLOC_018187	Jrk	0.8910332	-0.003165965	0.930990642
XLOC_018188	Slurp1	0.480937711	-0.133396724	0.62484953
XLOC_018199	-	0.526897846	-0.27847988	0.661296489
XLOC_018200	-	0.709445376	0.032743703	0.800446892
XLOC_018201	-	0.078889537	0.247618302	0.240420015
XLOC_018203	Ly6e	0.000602769	-1.29887015	0.023586076
XLOC_018204	-	0.690672089	0.254982866	0.7872971
XLOC_018205	-	0.526602517	0.153237628	0.661077835
XLOC_018206	-	0.084875314	-0.701856307	0.250121924
XLOC_018207	Ly6i	0.391002219	-0.238092711	0.551169243
XLOC_018209	Ly6a	0.35549866	-0.485356736	0.54916846
XLOC_018210	Ly6c1	0.372992481	-0.425048649	0.551169243
XLOC_018211	-	0.512303025	-0.186612967	0.649252376
XLOC_018225	Zfp41	0.203791305	0.361752899	0.403579457
XLOC_018226	2810039B14Rik	0.634736107	0.092472933	0.743219102
XLOC_018227	Top1mt	0.391002219	0.05287642	0.551169243
XLOC_018229	Zc3h3	0.077723934	-0.125315871	0.238475917
XLOC_018230	-	0.29411151	0.399451378	0.491912385
XLOC_018232	Gsdmd	0.007884239	-1.163688885	0.066454438
XLOC_018233	-	0.000968892	-0.63906131	0.026817939
XLOC_018234	-	0.146549826	-0.954808897	0.340561456
XLOC_018238	Eef1d	0.114300791	0.773509739	0.294980516
XLOC_018239	Tigd5	0.090810423	-0.60812523	0.25986057
XLOC_018240	Tigd5	0.052520353	-0.366035757	0.19171117
XLOC_018241	Pycrl	0.191961873	0.067070674	0.39224389
XLOC_018242	Tsta3	0.301007152	0.1785703	0.498452175
XLOC_018243	Zfp623	0.071342437	0.468190058	0.228089541
XLOC_018244	-	0.408078502	-0.18042812	0.565655933
XLOC_018245	Zfp707	0.100316973	-0.651256323	0.273571353
XLOC_018246	Ccdc166	0.003779874	-0.772675281	0.046734938
XLOC_018248	Scrib	0.958301467	0.005921793	0.974145939
XLOC_018250	Puf60	0.233941197	0.220970115	0.433974993
XLOC_018253	Parp10,Plec	0.07196781	-0.419390267	0.229213192
XLOC_018256	Grina	0.005415397	-0.569242147	0.055358521
XLOC_018259	Oplah	0.585778086	0.113462571	0.706860105
XLOC_018260	Gpaa1	0.002241408	0.506694505	0.037637275
XLOC_018261	Rps6-ps1	0.379542229	-0.341357268	0.551169243
XLOC_018262	Maf1,Sharpin	0.056637518	-0.323738819	0.200915983
XLOC_018263	WDR97	0.510285613	-0.375898384	0.647760496
XLOC_018264	Hgh1,Tssk5	0.245370067	0.822651695	0.444837928
XLOC_018265	Bop1	0.000611259	-0.718148756	0.023736782
XLOC_018266	Dgat1,Hsf1	0.055329647	0.426897406	0.198052828
XLOC_018267	Scrt1	0.391002219	-0.019724051	0.551169243
XLOC_018268	Fbxl6,Slc52a2	0.039478977	0.512384449	0.162146605
XLOC_018269	-	0.201952287	0.375174192	0.401722053
XLOC_018270	Cpsf1	0.968034714	-0.000141887	0.980301573
XLOC_018271	Slc39a4	0.132782418	0.22560724	0.321553285
XLOC_018272	-	0.282674523	0.594711376	0.481707884
XLOC_018273	Tonsl	0.654686573	-0.146073612	0.759656682
XLOC_018274	Cyhr1	0.618016258	0.055046979	0.73128576
XLOC_018275	Kifc2	0.149980661	-2.258698478	0.344763748
XLOC_018277	Ppp1r16a	0.377103945	0.300030769	0.551169243
XLOC_018278	Gpt	0.231558407	-0.376165755	0.431816232
XLOC_018279	Recql4	0.284676765	0.175269521	0.48356862
XLOC_018280	Lrrc24	0.438517925	0.201542823	0.59113989
XLOC_018281	Arhgap39	0.371620121	0.278905711	0.551169243
XLOC_018282	Zfp251	0.910360259	-0.005182997	0.943885254
XLOC_018283	Zfp7	0.741825399	0.132271624	0.824977826
XLOC_018284	-	0.724174293	0.191746385	0.811858199
XLOC_018285	Commd5	0.625941073	-0.487450498	0.736705278
XLOC_018286	Rpl8	0.40421652	0.167429497	0.56286802
XLOC_018287	Zfp647	0.391002219	0.043715366	0.551169243
XLOC_018288	1110038F14Rik	0.075119405	0.528996337	0.234241001
XLOC_018289	-	0.674097696	0.055477658	0.775077809
XLOC_018302	Apol7e	0.001868336	-1.368758819	0.034959223
XLOC_018304	Myh9	0.046190409	-1.400756033	0.177756197
XLOC_018306	Txn2	0.639161179	0.104420791	0.746998966
XLOC_018307	Foxred2	0.226678434	0.037933174	0.426716917
XLOC_018308	Eif3d	0.616812112	0.107327399	0.730124597
XLOC_018309	-	0.085916429	-0.452955562	0.251912967
XLOC_018313	Ncf4	0.119255722	-0.673202731	0.301579173
XLOC_018317	Mpst	0.88576663	0.003756703	0.927113961
XLOC_018318	Kctd17	0.143372236	0.609686651	0.336805256
XLOC_018319	Tmprss6	0.182780892	0.022070506	0.385519719
XLOC_018320	Il2rb	0.226184761	-0.134661618	0.426008116
XLOC_018324	Rac2	0.008575199	-0.743459741	0.069353013
XLOC_018325	Cyth4	0.001237129	-1.649728928	0.029256913
XLOC_018326	-	0.032238643	-1.1157617	0.144749955
XLOC_018328	Mfng	0.253065187	-0.612071771	0.453710808
XLOC_018329	Card10	0.073462272	0.044579414	0.231692104
XLOC_018332	Gga1	0.054751846	-0.23342281	0.196830073
XLOC_018333	1700027A07Rik,Sh3bp1	0.001005188	-1.268340642	0.027046991
XLOC_018334	Lgals1	0.020389472	-1.244455859	0.111715896
XLOC_018335	Nol12	0.034656429	0.529330177	0.15088153
XLOC_018336	Triobp	0.086386307	-0.464795024	0.252746721
XLOC_018337	-	0.150663473	-0.359819443	0.345601729
XLOC_018338	Gcat	0.025424775	0.908089321	0.126338238
XLOC_018340	Eif3l	0.014245661	1.257826933	0.091301026
XLOC_018342	-	0.783237846	0.058248221	0.85628255
XLOC_018343	1700088E04Rik,Polr2f	0.013557332	0.795530088	0.088911068
XLOC_018344	Sox10	0.149805117	0.27570199	0.344628026
XLOC_018345	Gm10863	0.37311075	0.138754205	0.551169243
XLOC_018346	Pick1,Slc16a8	0.000322549	0.970491233	0.020476758
XLOC_018349	Maff	0.005650491	-0.939497756	0.056762905
XLOC_018350	Tmem184b	0.02257912	-1.051786935	0.117756447
XLOC_018352	Csnk1e	0.218965634	0.182330578	0.418607483
XLOC_018354	Ddx17	0.335612553	-0.421935155	0.530472114
XLOC_018355	-	0.052173136	-1.094107386	0.19084039
XLOC_018359	Cby1	0.095355362	0.503848842	0.266534602
XLOC_018360	Gm26884,Gtpbp1,Josd1,Tomm22	0.278618161	0.074314005	0.478141891
XLOC_018361	Sun2	0.003470221	-0.737765508	0.045218994
XLOC_018362	-	0.971161178	0.005959103	0.981912316
XLOC_018364	Cbx6,Npcd,Nptxr	0.589347229	-0.016345722	0.709436916
XLOC_018365	Apobec3,Cbx7	0.062641114	0.781174614	0.212295476
XLOC_018366	Pdgfb	0.190377565	0.154689745	0.390957309
XLOC_018368	-	0.002048089	1.335258461	0.03624409
XLOC_018369	-	0.42659779	0.174075522	0.581430449
XLOC_018370	Gm22077,Rpl3	0.469735442	-0.183040659	0.615932939
XLOC_018374	Rpl3	0.134350408	0.908292348	0.323943785
XLOC_018375	Tab1	0.119984874	-0.353903663	0.302786513
XLOC_018376	-	0.223609712	-0.797557109	0.423457917
XLOC_018377	Mief1,Rps19bp1	0.016473186	0.44385848	0.098786354
XLOC_018380	Grap2	0.000192355	-1.836826798	0.018171037
XLOC_018381	-	0.016421492	-2.950960951	0.098566553
XLOC_018382	-	0.000249378	-1.950979409	0.019658043
XLOC_018383	-	0.012556977	-2.516123757	0.085491813
XLOC_018384	-	0.011293146	-1.822485339	0.08092289
XLOC_018385	-	0.00315272	-1.579860731	0.043108552
XLOC_018386	-	0.007956436	-1.910074362	0.066757406
XLOC_018387	-	0.026069848	-2.048718634	0.128279119
XLOC_018388	-	0.053291124	-2.069671782	0.193337985
XLOC_018389	-	0.00018268	-2.23998164	0.018171037
XLOC_018390	-	0.086411859	-1.657174094	0.252793265
XLOC_018391	-	0.632300384	0.639876457	0.741128546
XLOC_018392	-	0.066498352	-0.998441267	0.218990402
XLOC_018394	Tnrc6b	0.000975293	-1.089541282	0.026868892
XLOC_018395	-	0.005437294	-1.200279005	0.055358521
XLOC_018396	-	0.013929948	-1.364680748	0.09033444
XLOC_018397	-	0.010825463	-0.939144741	0.078989577
XLOC_018398	Adsl	0.001545253	1.600240987	0.032243424
XLOC_018399	Mkl1	0.17202965	-0.76419953	0.373776624
XLOC_018400	-	0.002554666	-2.721706673	0.039576182
XLOC_018401	Slc25a17	0.729999777	0.038778695	0.816224637
XLOC_018402	St13	0.281650416	1.418365916	0.480825581
XLOC_018403	Gm17025	0.408386443	0.192888629	0.565931477
XLOC_018404	Dnajb7	0.986012156	-0.024333926	0.99114225
XLOC_018405	Rbx1	0.046373929	0.601146071	0.178103065
XLOC_018408	Ep300	0.000290781	-0.558539189	0.020284139
XLOC_018409	Chadl	0.705632397	-0.17933015	0.797896397
XLOC_018410	Gm18284	0.827404732	0.036962035	0.886270804
XLOC_018411	Rangap1	0.319338366	0.335879281	0.515488191
XLOC_018412	Zc3h7b	0.108557164	0.631370729	0.286325255
XLOC_018413	Gm17597,Tef	0.122290363	-0.591568877	0.306421469
